Rv2207	cobT	H	Coenzyme transport and metabolism 
Rv2208	cobS	H	Coenzyme transport and metabolism 
Rv2210c	ilvE	H	Coenzyme transport and metabolism 
Rv2211c	gcvT	E	Amino acid transport and metabolism 
Rv2212	-	T	Signal transduction mechanisms 
Rv2213	pepB	E	Amino acid transport and metabolism 
Rv2214c	ephD	R	General function prediction only 
Rv2214c	ephD	R	General function prediction only 
Rv2215	dlaT	C	Energy production and conversion 
Rv2216	-	R	General function prediction only 
Rv2217	lipB	H	Coenzyme transport and metabolism 
Rv2218	lipA	H	Coenzyme transport and metabolism 
Rv2220	glnA1	E	Amino acid transport and metabolism 
Rv2221c	glnE	T	Signal transduction mechanisms 
Rv2222c	glnA2	E	Amino acid transport and metabolism 
Rv2223c	-	R	General function prediction only 
Rv2224c	-	R	General function prediction only 
Rv2225	panB	H	Coenzyme transport and metabolism 
Rv2226	-	S	Function unknown 
Rv2227	-	S	Function unknown 
Rv2228c	-	L	Replication, recombination and repair 
Rv2228c	-	G	Carbohydrate transport and metabolism 
Rv2229c	-	R	General function prediction only 
Rv2230c	-	S	Function unknown 
Rv2230c	-	S	Function unknown 
Rv2231c	cobC	E	Amino acid transport and metabolism 
Rv2232	-	R	General function prediction only 
Rv2234	ptpA	T	Signal transduction mechanisms 
Rv2235	-	S	Function unknown 
Rv2236c	cobD	H	Coenzyme transport and metabolism 
Rv2237	-	S	Function unknown 
Rv2238c	ahpE	O	Posttranslational modification, protein turnover, chaperones 
Rv2241	aceE	C	Energy production and conversion 
Rv2242	-	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv2243	fabD	I	Lipid transport and metabolism 
Rv2244	acpP	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv2245	kasA	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv2246	kasB	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv2247	accD6	I	Lipid transport and metabolism 
Rv2249c	glpD1	C	Energy production and conversion 
Rv2250c	-	K	Transcription 
Rv2250A	-	C	Energy production and conversion 
Rv2251	-	C	Energy production and conversion 
Rv2252	-	R	General function prediction only 
Rv2257c	-	V	Defense mechanisms 
Rv2258c	-	R	General function prediction only 
Rv2259	adhE2	C	Energy production and conversion 
Rv2260	-	R	General function prediction only 
Rv2261c	-	M	Cell wall/membrane/envelope biogenesis 
Rv2262c	-	M	Cell wall/membrane/envelope biogenesis 
Rv2263	-	R	General function prediction only 
Rv2264c	-	O	Posttranslational modification, protein turnover, chaperones 
Rv2265	-	R	General function prediction only 
Rv2266	cyp124	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv2267c	-	R	General function prediction only 
Rv2268c	cyp128	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv2272	-	S	Function unknown 
Rv2276	cyp121	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv2277c	-	C	Energy production and conversion 
Rv2278	-	L	Replication, recombination and repair 
Rv2279	-	L	Replication, recombination and repair 
Rv2280	-	C	Energy production and conversion 
Rv2281	pitB	P	Inorganic ion transport and metabolism 
Rv2282c	-	K	Transcription 
Rv2284	lipM	I	Lipid transport and metabolism 
Rv2286c	-	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv2287	yjcE	P	Inorganic ion transport and metabolism 
Rv2289	cdh	I	Lipid transport and metabolism 
Rv2291	sseB	P	Inorganic ion transport and metabolism 
Rv2292c	-	F	Nucleotide transport and metabolism 
Rv2293c	-	F	Nucleotide transport and metabolism 
Rv2294	-	E	Amino acid transport and metabolism 
Rv2295	-	S	Function unknown 
Rv2296	-	R	General function prediction only 
Rv2298	-	C	Energy production and conversion 
Rv2299c	htpG	O	Posttranslational modification, protein turnover, chaperones 
Rv2300c	-	R	General function prediction only 
Rv2303c	-	R	General function prediction only 
Rv2306A	-	S	Function unknown 
Rv2306A	-	V	Defense mechanisms 
Rv2306B	-	S	Function unknown 
Rv2307c	-	R	General function prediction only 
Rv2308	-	S	Function unknown 
Rv2309c	-	L	Replication, recombination and repair 
Rv2310	-	P	Inorganic ion transport and metabolism 
Rv2311	-	L	Replication, recombination and repair 
Rv2313c	-	S	Function unknown 
Rv2314c	-	R	General function prediction only 
Rv2315c	-	R	General function prediction only 
Rv2316	uspA	G	Carbohydrate transport and metabolism 
Rv2317	uspB	G	Carbohydrate transport and metabolism 
Rv2318	uspC	G	Carbohydrate transport and metabolism 
Rv2319c	-	T	Signal transduction mechanisms 
Rv2320c	rocE	E	Amino acid transport and metabolism 
Rv2321c	rocD2	E	Amino acid transport and metabolism 
Rv2322c	rocD1	E	Amino acid transport and metabolism 
Rv2323c	-	E	Amino acid transport and metabolism 
Rv2324	-	K	Transcription 
Rv2325c	-	P	Inorganic ion transport and metabolism 
Rv2326c	-	P	Inorganic ion transport and metabolism 
Rv2327	-	K	Transcription 
Rv2329c	narK1	P	Inorganic ion transport and metabolism 
Rv2331	-	C	Energy production and conversion 
Rv2331	-	P	Inorganic ion transport and metabolism 
Rv2331A	-	P	Inorganic ion transport and metabolism 
Rv2332	mez	C	Energy production and conversion 
Rv2333c	-	R	General function prediction only 
Rv2334	cysK1	E	Amino acid transport and metabolism 
Rv2335	cysE	E	Amino acid transport and metabolism 
Rv2336	-	J	Translation, ribosomal structure and biogenesis 
Rv2338c	moeW	H	Coenzyme transport and metabolism 
Rv2339	mmpL9	R	General function prediction only 
Rv2343c	dnaG	L	Replication, recombination and repair 
Rv2344c	dgt	F	Nucleotide transport and metabolism 
Rv2349c	plcC	M	Cell wall/membrane/envelope biogenesis 
Rv2350c	plcB	M	Cell wall/membrane/envelope biogenesis 
Rv2351c	plcA	M	Cell wall/membrane/envelope biogenesis 
Rv2354	-	L	Replication, recombination and repair 
Rv2355	-	L	Replication, recombination and repair 
Rv2357c	glyS	J	Translation, ribosomal structure and biogenesis 
Rv2358	-	K	Transcription 
Rv2359	furB	P	Inorganic ion transport and metabolism 
Rv2361c	-	I	Lipid transport and metabolism 
Rv2362c	recO	L	Replication, recombination and repair 
Rv2363	amiA2	J	Translation, ribosomal structure and biogenesis 
Rv2364c	era	R	General function prediction only 
Rv2366c	-	R	General function prediction only 
Rv2367c	-	R	General function prediction only 
Rv2368c	phoH1	T	Signal transduction mechanisms 
Rv2372c	-	S	Function unknown 
Rv2373c	dnaJ2	O	Posttranslational modification, protein turnover, chaperones 
Rv2374c	hrcA	K	Transcription 
Rv2377c	mbtH	S	Function unknown 
Rv2378c	mbtG	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv2379c	mbtF	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv2380c	mbtE	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv2381c	mbtD	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv2382c	mbtC	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv2383c	mbtB	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv2383c	mbtB	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv2384	mbtA	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv2385	mbtJ	I	Lipid transport and metabolism 
Rv2386c	mbtI	H	Coenzyme transport and metabolism 
Rv2387	-	R	General function prediction only 
Rv2388c	hemN	H	Coenzyme transport and metabolism 
Rv2391	nirA	P	Inorganic ion transport and metabolism 
Rv2392	cysH	H	Coenzyme transport and metabolism 
Rv2393	-	S	Function unknown 
Rv2394	ggtB	E	Amino acid transport and metabolism 
Rv2395	-	S	Function unknown 
Rv2397c	cysA1	P	Inorganic ion transport and metabolism 
Rv2398c	cysW	P	Inorganic ion transport and metabolism 
Rv2399c	cysT	O	Posttranslational modification, protein turnover, chaperones 
Rv2400c	subI	P	Inorganic ion transport and metabolism 
Rv2402	-	G	Carbohydrate transport and metabolism 
Rv2404c	lepA	M	Cell wall/membrane/envelope biogenesis 
Rv2406c	-	R	General function prediction only 
Rv2407	-	R	General function prediction only 
Rv2409c	-	E	Amino acid transport and metabolism 
Rv2410c	-	S	Function unknown 
Rv2411c	-	S	Function unknown 
Rv2412	rpsT	J	Translation, ribosomal structure and biogenesis 
Rv2413c	-	L	Replication, recombination and repair 
Rv2414c	-	R	General function prediction only 
Rv2415c	-	L	Replication, recombination and repair 
Rv2416c	eis	R	General function prediction only 
Rv2417c	-	S	Function unknown 
Rv2419c	-	G	Carbohydrate transport and metabolism 
Rv2420c	-	S	Function unknown 
Rv2421c	nadD	H	Coenzyme transport and metabolism 
Rv2423	-	R	General function prediction only 
Rv2424c	-	L	Replication, recombination and repair 
Rv2425c	-	R	General function prediction only 
Rv2426c	-	R	General function prediction only 
Rv2427c	proA	E	Amino acid transport and metabolism 
Rv2428	ahpC	O	Posttranslational modification, protein turnover, chaperones 
Rv2429	ahpD	S	Function unknown 
Rv2434c	-	T	Signal transduction mechanisms 
Rv2434c	-	M	Cell wall/membrane/envelope biogenesis 
Rv2435c	-	T	Signal transduction mechanisms 
Rv2435c	-	T	Signal transduction mechanisms 
Rv2436	rbsK	G	Carbohydrate transport and metabolism 
Rv2437	-	O	Posttranslational modification, protein turnover, chaperones 
Rv2438c	nadE	H	Coenzyme transport and metabolism 
Rv2438c	nadE	R	General function prediction only 
Rv2439c	proB	E	Amino acid transport and metabolism 
Rv2440c	obgE	R	General function prediction only 
Rv2441c	rpmA	J	Translation, ribosomal structure and biogenesis 
Rv2442c	rplU	J	Translation, ribosomal structure and biogenesis 
Rv2443	dctA	C	Energy production and conversion 
Rv2444c	rne	J	Translation, ribosomal structure and biogenesis 
Rv2445c	ndk	F	Nucleotide transport and metabolism 
Rv2447c	folC	H	Coenzyme transport and metabolism 
Rv2448c	valS	J	Translation, ribosomal structure and biogenesis 
Rv2449c	-	S	Function unknown 
Rv2453c	mobA	H	Coenzyme transport and metabolism 
Rv2454c	-	C	Energy production and conversion 
Rv2455c	-	C	Energy production and conversion 
Rv2455c	-	C	Energy production and conversion 
Rv2456c	-	R	General function prediction only 
Rv2457c	clpX	O	Posttranslational modification, protein turnover, chaperones 
Rv2458	mmuM	E	Amino acid transport and metabolism 
Rv2459	-	R	General function prediction only 
Rv2460c	clpP2	U	Intracellular trafficking, secretion, and vesicular transport 
Rv2461c	clpP	U	Intracellular trafficking, secretion, and vesicular transport 
Rv2462c	tig	O	Posttranslational modification, protein turnover, chaperones 
Rv2463	lipP	V	Defense mechanisms 
Rv2464c	-	L	Replication, recombination and repair 
Rv2465c	-	G	Carbohydrate transport and metabolism 
Rv2466c	-	O	Posttranslational modification, protein turnover, chaperones 
Rv2467	pepN	E	Amino acid transport and metabolism 
Rv2469c	-	V	Defense mechanisms 
Rv2470	glbO	R	General function prediction only 
Rv2471	aglA	G	Carbohydrate transport and metabolism 
Rv2475c	-	R	General function prediction only 
Rv2476c	gdh	E	Amino acid transport and metabolism 
Rv2477c	-	R	General function prediction only 
Rv2478c	-	L	Replication, recombination and repair 
Rv2479c	-	L	Replication, recombination and repair 
Rv2480c	-	L	Replication, recombination and repair 
Rv2482c	plsB2	I	Lipid transport and metabolism 
Rv2483c	plsC	I	Lipid transport and metabolism 
Rv2483c	plsC	E	Amino acid transport and metabolism 
Rv2485c	lipQ	I	Lipid transport and metabolism 
Rv2486	echA14	I	Lipid transport and metabolism 
Rv2488c	-	T	Signal transduction mechanisms 
Rv2488c	-	K	Transcription 
Rv2488c	-	R	General function prediction only 
Rv2491	-	R	General function prediction only 
Rv2492	-	F	Nucleotide transport and metabolism 
Rv2494	-	R	General function prediction only 
Rv2495c	pdhC	C	Energy production and conversion 
Rv2496c	pdhB	C	Energy production and conversion 
Rv2497c	pdhA	C	Energy production and conversion 
Rv2498c	citE	G	Carbohydrate transport and metabolism 
Rv2499c	-	I	Lipid transport and metabolism 
Rv2500c	fadE19	I	Lipid transport and metabolism 
Rv2501c	accA1	I	Lipid transport and metabolism 
Rv2502c	accD1	I	Lipid transport and metabolism 
Rv2503c	scoB	I	Lipid transport and metabolism 
Rv2504c	scoA	I	Lipid transport and metabolism 
Rv2505c	fadD35	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv2506	-	K	Transcription 
Rv2508c	-	R	General function prediction only 
Rv2509	-	R	General function prediction only 
Rv2510c	-	R	General function prediction only 
Rv2511	orn	A	RNA processing and modification 
Rv2512c	-	L	Replication, recombination and repair 
Rv2515c	-	K	Transcription 
Rv2515c	-	E	Amino acid transport and metabolism 
Rv2518c	lppS	S	Function unknown 
Rv2521	bcp	O	Posttranslational modification, protein turnover, chaperones 
Rv2522c	-	E	Amino acid transport and metabolism 
Rv2523c	acpS	I	Lipid transport and metabolism 
Rv2524c	fas	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv2524c	fas	I	Lipid transport and metabolism 
Rv2524c	fas	I	Lipid transport and metabolism 
Rv2524c	fas	I	Lipid transport and metabolism 
Rv2524c	fas	I	Lipid transport and metabolism 
Rv2527	-	R	General function prediction only 
Rv2528c	mrr	V	Defense mechanisms 
Rv2529	-	L	Replication, recombination and repair 
Rv2530c	-	R	General function prediction only 
Rv2531c	-	E	Amino acid transport and metabolism 
Rv2532c	-	R	General function prediction only 
Rv2533c	nusB	K	Transcription 
Rv2534c	efp	J	Translation, ribosomal structure and biogenesis 
Rv2535c	pepQ	E	Amino acid transport and metabolism 
Rv2537c	aroD	E	Amino acid transport and metabolism 
Rv2538c	aroB	E	Amino acid transport and metabolism 
Rv2539c	aroK	E	Amino acid transport and metabolism 
Rv2540c	aroF	E	Amino acid transport and metabolism 
Rv2541	-	O	Posttranslational modification, protein turnover, chaperones 
Rv2548	-	R	General function prediction only 
Rv2549c	-	R	General function prediction only 
Rv2551c	-	U	Intracellular trafficking, secretion, and vesicular transport 
Rv2552c	aroE	E	Amino acid transport and metabolism 
Rv2553c	-	R	General function prediction only 
Rv2554c	-	L	Replication, recombination and repair 
Rv2555c	alaS	J	Translation, ribosomal structure and biogenesis 
Rv2556c	-	S	Function unknown 
Rv2559c	-	L	Replication, recombination and repair 
Rv2561	-	E	Amino acid transport and metabolism 
Rv2563	-	V	Defense mechanisms 
Rv2564	glnQ	V	Defense mechanisms 
Rv2565	-	T	Signal transduction mechanisms 
Rv2565	-	R	General function prediction only 
Rv2566	-	E	Amino acid transport and metabolism 
Rv2566	-	S	Function unknown 
Rv2567	-	S	Function unknown 
Rv2567	-	S	Function unknown 
Rv2568c	-	S	Function unknown 
Rv2569c	-	E	Amino acid transport and metabolism 
Rv2570	-	S	Function unknown 
Rv2571c	-	S	Function unknown 
Rv2572c	aspS	J	Translation, ribosomal structure and biogenesis 
Rv2573	-	H	Coenzyme transport and metabolism 
Rv2575	-	R	General function prediction only 
Rv2577	-	R	General function prediction only 
Rv2577	-	P	Inorganic ion transport and metabolism 
Rv2578c	-	L	Replication, recombination and repair 
Rv2579	dhaA	R	General function prediction only 
Rv2580c	hisS	J	Translation, ribosomal structure and biogenesis 
Rv2581c	-	R	General function prediction only 
Rv2582	ppiB	O	Posttranslational modification, protein turnover, chaperones 
Rv2583c	relA	K	Transcription 
Rv2584c	apt	F	Nucleotide transport and metabolism 
Rv2585c	-	E	Amino acid transport and metabolism 
Rv2586c	secF	U	Intracellular trafficking, secretion, and vesicular transport 
Rv2587c	secD	U	Intracellular trafficking, secretion, and vesicular transport 
Rv2588c	yajC	U	Intracellular trafficking, secretion, and vesicular transport 
Rv2589	gabT	E	Amino acid transport and metabolism 
Rv2590	fadD9	I	Lipid transport and metabolism 
Rv2590	fadD9	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv2592c	ruvB	L	Replication, recombination and repair 
Rv2593c	ruvA	L	Replication, recombination and repair 
Rv2594c	ruvC	L	Replication, recombination and repair 
Rv2595	-	K	Transcription 
Rv2599	-	M	Cell wall/membrane/envelope biogenesis 
Rv2601	speE	R	General function prediction only 
Rv2601A	-	R	General function prediction only 
Rv2603c	-	S	Function unknown 
Rv2604c	-	H	Coenzyme transport and metabolism 
Rv2605c	tesB2	I	Lipid transport and metabolism 
Rv2606c	-	H	Coenzyme transport and metabolism 
Rv2607	pdxH	H	Coenzyme transport and metabolism 
Rv2610c	pimA	M	Cell wall/membrane/envelope biogenesis 
Rv2611c	-	M	Cell wall/membrane/envelope biogenesis 
Rv2612c	pgsA1	I	Lipid transport and metabolism 
Rv2613c	-	R	General function prediction only 
Rv2614c	thrS	J	Translation, ribosomal structure and biogenesis 
Rv2614A	-	G	Carbohydrate transport and metabolism 
Rv2616	-	S	Function unknown 
Rv2618	-	K	Transcription 
Rv2619c	-	S	Function unknown 
Rv2621c	-	K	Transcription 
Rv2622	-	R	General function prediction only 
Rv2623	TB31.7	T	Signal transduction mechanisms 
Rv2624c	-	T	Signal transduction mechanisms 
Rv2625c	-	R	General function prediction only 
Rv2625c	-	R	General function prediction only 
Rv2626c	-	R	General function prediction only 
Rv2629	-	L	Replication, recombination and repair 
Rv2629	-	J	Translation, ribosomal structure and biogenesis 
Rv2630	-	S	Function unknown 
Rv2631	-	S	Function unknown 
Rv2636	-	V	Defense mechanisms 
Rv2637	dedA	S	Function unknown 
Rv2638	-	T	Signal transduction mechanisms 
Rv2639c	-	S	Function unknown 
Rv2640c	-	K	Transcription 
Rv2641	cadI	E	Amino acid transport and metabolism 
Rv2642	-	K	Transcription 
Rv2643	arsC	T	Signal transduction mechanisms 
Rv2643	arsC	P	Inorganic ion transport and metabolism 
Rv2646	-	L	Replication, recombination and repair 
Rv2648	-	L	Replication, recombination and repair 
Rv2649	-	L	Replication, recombination and repair 
Rv2650c	-	R	General function prediction only 
Rv2651c	-	R	General function prediction only 
Rv2653c	-	K	Transcription 
Rv2659c	-	L	Replication, recombination and repair 
Rv2666	-	L	Replication, recombination and repair 
Rv2667	clpC2	O	Posttranslational modification, protein turnover, chaperones 
Rv2669	-	R	General function prediction only 
Rv2670c	-	R	General function prediction only 
Rv2671	ribD	H	Coenzyme transport and metabolism 
Rv2672	-	R	General function prediction only 
Rv2674	-	O	Posttranslational modification, protein turnover, chaperones 
Rv2675c	-	R	General function prediction only 
Rv2676c	-	S	Function unknown 
Rv2677c	hemY	H	Coenzyme transport and metabolism 
Rv2678c	hemE	H	Coenzyme transport and metabolism 
Rv2679	echA15	I	Lipid transport and metabolism 
Rv2680	-	P	Inorganic ion transport and metabolism 
Rv2681	-	J	Translation, ribosomal structure and biogenesis 
Rv2682c	dxs1	I	Lipid transport and metabolism 
Rv2683	-	R	General function prediction only 
Rv2684	arsA	P	Inorganic ion transport and metabolism 
Rv2685	arsB1	P	Inorganic ion transport and metabolism 
Rv2688c	-	V	Defense mechanisms 
Rv2689c	-	J	Translation, ribosomal structure and biogenesis 
Rv2690c	-	E	Amino acid transport and metabolism 
Rv2691	ceoB	P	Inorganic ion transport and metabolism 
Rv2692	ceoC	P	Inorganic ion transport and metabolism 
Rv2696c	-	J	Translation, ribosomal structure and biogenesis 
Rv2697c	dut	F	Nucleotide transport and metabolism 
Rv2701c	suhB	G	Carbohydrate transport and metabolism 
Rv2702	ppgK	G	Carbohydrate transport and metabolism 
Rv2703	sigA	K	Transcription 
Rv2704	-	J	Translation, ribosomal structure and biogenesis 
Rv2705c	-	S	Function unknown 
Rv2707	-	S	Function unknown 
Rv2710	sigB	K	Transcription 
Rv2711	ideR	K	Transcription 
Rv2713	sthA	C	Energy production and conversion 
Rv2715	-	R	General function prediction only 
Rv2716	-	R	General function prediction only 
Rv2718c	-	K	Transcription 
Rv2719c	-	M	Cell wall/membrane/envelope biogenesis 
Rv2720	lexA	T	Signal transduction mechanisms 
Rv2721c	-	M	Cell wall/membrane/envelope biogenesis 
Rv2723	-	P	Inorganic ion transport and metabolism 
Rv2724c	fadE20	I	Lipid transport and metabolism 
Rv2725c	hflX	R	General function prediction only 
Rv2726c	dapF	E	Amino acid transport and metabolism 
Rv2727c	miaA	J	Translation, ribosomal structure and biogenesis 
Rv2729c	-	R	General function prediction only 
Rv2733c	-	J	Translation, ribosomal structure and biogenesis 
Rv2734	-	S	Function unknown 
Rv2736c	recX	R	General function prediction only 
Rv2737c	recA	L	Replication, recombination and repair 
Rv2737c	recA	L	Replication, recombination and repair 
Rv2739c	-	C	Energy production and conversion 
Rv2740	-	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv2744c	35kd_ag	T	Signal transduction mechanisms 
Rv2745c	-	K	Transcription 
Rv2746c	pgsA3	I	Lipid transport and metabolism 
Rv2747	-	E	Amino acid transport and metabolism 
Rv2748c	ftsK	D	Cell cycle control, cell division, chromosome partitioning 
Rv2749	-	S	Function unknown 
Rv2750	-	R	General function prediction only 
Rv2751	-	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv2752c	-	R	General function prediction only 
Rv2753c	dapA	M	Cell wall/membrane/envelope biogenesis 
Rv2754c	thyX	F	Nucleotide transport and metabolism 
Rv2755c	hsdS.1	V	Defense mechanisms 
Rv2756c	hsdM	V	Defense mechanisms 
Rv2757c	-	R	General function prediction only 
Rv2759c	-	S	Function unknown 
Rv2761c	hsdS	V	Defense mechanisms 
Rv2762c	-	S	Function unknown 
Rv2763c	dfrA	H	Coenzyme transport and metabolism 
Rv2764c	thyA	F	Nucleotide transport and metabolism 
Rv2765	-	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv2766c	fabG	R	General function prediction only 
Rv2771c	-	R	General function prediction only 
Rv2773c	dapB	E	Amino acid transport and metabolism 
Rv2775	-	R	General function prediction only 
Rv2776c	-	C	Energy production and conversion 
Rv2777c	-	R	General function prediction only 
Rv2779c	-	K	Transcription 
Rv2780	ald	E	Amino acid transport and metabolism 
Rv2781c	-	R	General function prediction only 
Rv2782c	pepR	R	General function prediction only 
Rv2783c	gpsI	J	Translation, ribosomal structure and biogenesis 
Rv2785c	rpsO	J	Translation, ribosomal structure and biogenesis 
Rv2786c	ribF	H	Coenzyme transport and metabolism 
Rv2787	-	D	Cell cycle control, cell division, chromosome partitioning 
Rv2788	sirR	K	Transcription 
Rv2789c	fadE21	I	Lipid transport and metabolism 
Rv2790c	ltp1	I	Lipid transport and metabolism 
Rv2791c	-	L	Replication, recombination and repair 
Rv2792c	-	L	Replication, recombination and repair 
Rv2793c	truB	J	Translation, ribosomal structure and biogenesis 
Rv2794c	-	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv2795c	-	R	General function prediction only 
Rv2800	-	R	General function prediction only 
Rv2801c	-	T	Signal transduction mechanisms 
Rv2802c	-	S	Function unknown 
Rv2803	-	S	Function unknown 
Rv2810c	-	L	Replication, recombination and repair 
Rv2812	-	L	Replication, recombination and repair 
Rv2813	-	U	Intracellular trafficking, secretion, and vesicular transport 
Rv2814c	-	L	Replication, recombination and repair 
Rv2815c	-	L	Replication, recombination and repair 
Rv2816c	-	L	Replication, recombination and repair 
Rv2817c	-	L	Replication, recombination and repair 
Rv2819c	-	L	Replication, recombination and repair 
Rv2820c	-	L	Replication, recombination and repair 
Rv2821c	-	L	Replication, recombination and repair 
Rv2823c	-	R	General function prediction only 
Rv2824c	-	S	Function unknown 
Rv2825c	-	S	Function unknown 
Rv2826c	-	S	Function unknown 
Rv2827c	-	J	Translation, ribosomal structure and biogenesis 
Rv2828c	-	S	Function unknown 
Rv2829c	-	S	Function unknown 
Rv2830c	-	D	Cell cycle control, cell division, chromosome partitioning 
Rv2831	echA16	I	Lipid transport and metabolism 
Rv2832c	ugpC	G	Carbohydrate transport and metabolism 
Rv2833c	ugpB	G	Carbohydrate transport and metabolism 
Rv2834c	ugpE	G	Carbohydrate transport and metabolism 
Rv2835c	ugpA	G	Carbohydrate transport and metabolism 
Rv2836c	dinF	V	Defense mechanisms 
Rv2837c	-	R	General function prediction only 
Rv2838c	rbfA	J	Translation, ribosomal structure and biogenesis 
Rv2839c	infB	J	Translation, ribosomal structure and biogenesis 
Rv2840c	-	K	Transcription 
Rv2841c	nusA	K	Transcription 
Rv2842c	-	S	Function unknown 
Rv2845c	proS	J	Translation, ribosomal structure and biogenesis 
Rv2846c	efpA	R	General function prediction only 
Rv2847c	cysG	H	Coenzyme transport and metabolism 
Rv2847c	cysG	H	Coenzyme transport and metabolism 
Rv2848c	cobB	H	Coenzyme transport and metabolism 
Rv2849c	cobO	H	Coenzyme transport and metabolism 
Rv2850c	-	H	Coenzyme transport and metabolism 
Rv2850c	-	H	Coenzyme transport and metabolism 
Rv2851c	-	R	General function prediction only 
Rv2852c	mqo	R	General function prediction only 
Rv2854	-	I	Lipid transport and metabolism 
Rv2855	mtr	C	Energy production and conversion 
Rv2856	nicT	P	Inorganic ion transport and metabolism 
Rv2857c	-	R	General function prediction only 
Rv2858c	aldC	C	Energy production and conversion 
Rv2859c	-	R	General function prediction only 
Rv2860c	glnA4	E	Amino acid transport and metabolism 
Rv2861c	mapB	J	Translation, ribosomal structure and biogenesis 
Rv2863	-	R	General function prediction only 
Rv2864c	-	M	Cell wall/membrane/envelope biogenesis 
Rv2865	-	D	Cell cycle control, cell division, chromosome partitioning 
Rv2866	-	D	Cell cycle control, cell division, chromosome partitioning 
Rv2867c	-	R	General function prediction only 
Rv2868c	ispG	I	Lipid transport and metabolism 
Rv2869c	-	M	Cell wall/membrane/envelope biogenesis 
Rv2870c	dxr	I	Lipid transport and metabolism 
Rv2873	mpt83	M	Cell wall/membrane/envelope biogenesis 
Rv2874	dipZ	C	Energy production and conversion 
Rv2874	dipZ	O	Posttranslational modification, protein turnover, chaperones 
Rv2875	mpt70	M	Cell wall/membrane/envelope biogenesis 
Rv2878c	mpt53	C	Energy production and conversion 
Rv2879c	-	R	General function prediction only 
Rv2880c	-	R	General function prediction only 
Rv2881c	cdsA	I	Lipid transport and metabolism 
Rv2882c	frr	J	Translation, ribosomal structure and biogenesis 
Rv2883c	pyrH	F	Nucleotide transport and metabolism 
Rv2884	-	K	Transcription 
Rv2885c	-	L	Replication, recombination and repair 
Rv2886c	-	L	Replication, recombination and repair 
Rv2887	-	K	Transcription 
Rv2888c	amiC	J	Translation, ribosomal structure and biogenesis 
Rv2889c	tsf	J	Translation, ribosomal structure and biogenesis 
Rv2890c	rpsB	J	Translation, ribosomal structure and biogenesis 
Rv2891	-	M	Cell wall/membrane/envelope biogenesis 
Rv2893	-	C	Energy production and conversion 
Rv2894c	xerC	L	Replication, recombination and repair 
Rv2895c	viuB	P	Inorganic ion transport and metabolism 
Rv2896c	-	U	Intracellular trafficking, secretion, and vesicular transport 
Rv2897c	-	O	Posttranslational modification, protein turnover, chaperones 
Rv2898c	-	L	Replication, recombination and repair 
Rv2899c	fdhD	C	Energy production and conversion 
Rv2900c	fdhF	C	Energy production and conversion 
Rv2902c	rnhB	L	Replication, recombination and repair 
Rv2903c	lepB	U	Intracellular trafficking, secretion, and vesicular transport 
Rv2904c	rplS	J	Translation, ribosomal structure and biogenesis 
Rv2906c	trmD	J	Translation, ribosomal structure and biogenesis 
Rv2907c	rimM	J	Translation, ribosomal structure and biogenesis 
Rv2908c	-	R	General function prediction only 
Rv2909c	rpsP	J	Translation, ribosomal structure and biogenesis 
Rv2911	dacB2	M	Cell wall/membrane/envelope biogenesis 
Rv2912c	-	K	Transcription 
Rv2913c	-	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv2914c	pknI	L	Replication, recombination and repair 
Rv2915c	-	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv2916c	ffh	U	Intracellular trafficking, secretion, and vesicular transport 
Rv2917	-	L	Replication, recombination and repair 
Rv2918c	glnD	O	Posttranslational modification, protein turnover, chaperones 
Rv2919c	glnB	E	Amino acid transport and metabolism 
Rv2920c	amt	P	Inorganic ion transport and metabolism 
Rv2921c	ftsY	U	Intracellular trafficking, secretion, and vesicular transport 
Rv2922c	smc	D	Cell cycle control, cell division, chromosome partitioning 
Rv2922A	acyP	C	Energy production and conversion 
Rv2923c	-	O	Posttranslational modification, protein turnover, chaperones 
